Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
FClearReplacementCS_LargeBuffer_Uint,1,489.308607,0.002044,6.263061,6.265105,0.002044,6.263061,6.265105,0.002044,0.002044,0.002044,0.002044,0.000000,
RayTracingGeometry,540,186.491921,0.002042,7.194278,7.194281,0.000002,10.089840,10.089846,0.000006,0.000001,0.000069,0.000004,0.000004,
FClearReplacementCS_Texture3D_Float4,1,490.725292,0.002038,6.262914,6.264952,0.002038,6.262914,6.264952,0.002038,0.002038,0.002038,0.002038,0.000000,
FNiagaraInstanceCountsInitCS,1,491.569582,0.002034,5.310650,5.312684,0.002034,5.310650,5.312684,0.002034,0.002034,0.002034,0.002034,0.000000,
IProjectManager::Get().LoadModulesForProject(ELoadingPhase::PostEngineInit),1,492.174427,0.002032,6.973130,6.975162,0.002032,6.973130,6.975162,0.002032,0.002032,0.002032,0.002032,0.000000,
VirtualTextureBeginUpdate,270,93.295151,0.002029,7.196277,7.196310,0.000033,10.090312,10.090318,0.000006,0.000004,0.000116,0.000008,0.000008,
FClearReplacementCS_LargeBuffer_Uint4_Bounds,1,496.746312,0.002013,6.268446,6.270459,0.002013,6.268446,6.270459,0.002013,0.002013,0.002013,0.002013,0.000000,
FCoreDelegates::OnEndFrameRT,270,99.989079,0.002010,7.455374,7.455423,0.000050,10.155662,10.155669,0.000007,0.000004,0.000050,0.000007,0.000004,
FConvertTexture3DFixedPointToFloatCS,1,499.300979,0.002003,6.071685,6.073688,0.002003,6.071685,6.073688,0.002003,0.002003,0.002003,0.002003,0.000000,
FDeferredShadingSceneRenderer::UpdateLumenScene,270,93.780589,0.001994,7.212194,7.212277,0.000083,10.091245,10.091254,0.000010,0.000004,0.000093,0.000007,0.000008,
FClearReplacementCS_Texture3D_Uint4,1,505.076014,0.001980,6.262141,6.264121,0.001980,6.262141,6.264121,0.001980,0.001980,0.001980,0.001980,0.000000,
StartRenderingThread,1,509.839910,0.001961,3.543768,3.545729,0.001961,3.543768,3.545729,0.001961,0.001961,0.001961,0.001961,0.000000,
FAudioDevice_UpdateAudioVolumeEffects,270,87.392324,0.001961,7.065624,7.065643,0.000020,10.155133,10.155140,0.000006,0.000004,0.000026,0.000007,0.000002,
FCopyVelocityGridCS,1,513.980263,0.001946,5.240341,5.242287,0.001946,5.240341,5.242287,0.001946,0.001946,0.001946,0.001946,0.000000,
DeviceProfile,181,24987.920204,0.001932,4.088543,4.088741,0.000198,4.095776,4.095786,0.000011,0.000006,0.000198,0.000011,0.000014,
GPUParticles_PostRenderOpaque,540,201.279354,0.001920,7.410585,7.410596,0.000011,10.093422,10.093424,0.000001,0.000000,0.000038,0.000004,0.000003,
FClearAllocator,1,524.603924,0.001906,6.060502,6.062408,0.001906,6.060502,6.062408,0.001906,0.001906,0.001906,0.001906,0.000000,
FClearReplacementCS_Buffer_Uint_Bounds,1,524.961940,0.001905,6.270218,6.272123,0.001905,6.270218,6.272123,0.001905,0.001905,0.001905,0.001905,0.000000,
Event_PreloadExports,141,45.949369,0.001891,4.101731,4.101737,0.000007,7.170320,7.170326,0.000006,0.000000,0.000461,0.000013,0.000048,
FAudioDevice_StartSources,270,87.391882,0.001889,7.065727,7.065744,0.000017,10.155258,10.155259,0.000000,0.000000,0.000666,0.000007,0.000053,
FSubsurfaceInitValueBufferCS,1,532.821824,0.001877,5.807785,5.809662,0.001877,5.807785,5.809662,0.001877,0.001877,0.001877,0.001877,0.000000,
EnhPIS_KeyDownPrev,269,103.443734,0.001876,7.457322,7.457341,0.000019,10.057759,10.057769,0.000011,0.000002,0.000035,0.000007,0.000004,
FCopyTextureCS_Texture3D_Texture3D_Float4,1,533.447135,0.001875,6.244689,6.246564,0.001875,6.244689,6.246564,0.001875,0.001875,0.001875,0.001875,0.000000,
UGameplayTagsManager::InitializeManager,1,535.876963,0.001866,4.356891,4.358758,0.001866,4.356891,4.358758,0.001866,0.001866,0.001866,0.001866,0.000000,
IProjectManager::Get().LoadModulesForProject(ELoadingPhase::PreLoadingScreen),1,538.358008,0.001857,4.424114,4.425972,0.001857,4.424114,4.425972,0.001857,0.001857,0.001857,0.001857,0.000000,
Mutable_UCustomizableObjectSystem::Tick,271,66.269955,0.001855,7.065424,7.065462,0.000037,11.154758,11.154759,0.000001,0.000001,0.000037,0.000007,0.000003,
Tick_PerformanceMonitoring,270,89.979530,0.001836,7.056728,7.056737,0.000009,10.057406,10.057410,0.000004,0.000003,0.000033,0.000007,0.000003,
FICUInternationalization::FindOrMakeCanonizedCulture,15,-41322.314050,0.001805,3.811424,3.811425,0.000001,3.811060,3.811061,0.000000,0.000000,0.001337,0.000120,0.000350,
PreloadRuntimeExports,141,45.949386,0.001794,4.101731,4.101737,0.000006,7.170320,7.170325,0.000005,0.000000,0.000460,0.000013,0.000048,
SortClassesByDepth,1,571.004397,0.001751,4.060633,4.062384,0.001751,4.060633,4.062384,0.001751,0.001751,0.001751,0.001751,0.000000,
FHairStrandsClearTransmittanceMaskCS,1,571.102227,0.001751,6.112364,6.114115,0.001751,6.112364,6.114115,0.001751,0.001751,0.001751,0.001751,0.000000,
FSceneRenderer::PrepareDistanceFieldScene,270,93.338481,0.001743,7.197681,7.197733,0.000052,10.090375,10.090379,0.000004,0.000002,0.000108,0.000006,0.000007,
FShaderCodeLibrary::InitForRuntime,1,576.701269,0.001734,3.502238,3.503972,0.001734,3.502238,3.503972,0.001734,0.001734,0.001734,0.001734,0.000000,
FClearReplacementCS_Texture3D_Float4_Bounds,1,577.133953,0.001733,6.265170,6.266902,0.001733,6.265170,6.266902,0.001733,0.001733,0.001733,0.001733,0.000000,
UWorld_AddPostProcessingSettings,270,92.416504,0.001693,7.137688,7.137722,0.000034,10.059239,10.059244,0.000005,0.000003,0.000125,0.000006,0.000008,
FClearReplacementCS_Texture3D_Uint4_Bounds,1,593.401377,0.001685,6.290774,6.292460,0.001685,6.290774,6.292460,0.001685,0.001685,0.001685,0.001685,0.000000,
ScreenshotTracing_Prepare,4,1.816425,0.001681,7.911459,7.911791,0.000332,10.113136,10.113587,0.000451,0.000332,0.000475,0.000420,0.000062,
SuccessfulTaskRetraction,626,94.718342,0.001668,5.047471,5.047471,0.000000,11.656539,11.656539,0.000000,0.000000,0.000190,0.000003,0.000012,
FClearReplacementCS_LargeBuffer_Uint_Bounds,1,600.312162,0.001666,6.268613,6.270279,0.001666,6.268613,6.270279,0.001666,0.001666,0.001666,0.001666,0.000000,
ProcessDeferredCleanupPackagesQueue,231,75.277758,0.001652,4.101891,4.101895,0.000003,7.170498,7.170527,0.000029,0.000000,0.000066,0.000007,0.000011,
FindFilesAtPathInIndex,481,123.350587,0.001647,0.458938,0.458984,0.000046,4.358383,4.358393,0.000009,0.000001,0.000046,0.000003,0.000004,
Chaos.PF,538,237.533404,0.001643,7.793102,7.793103,0.000001,10.058041,10.058046,0.000005,0.000000,0.000085,0.000003,0.000006,
PrepareLightViewData,270,93.767946,0.001641,7.211725,7.211745,0.000021,10.091167,10.091174,0.000006,0.000003,0.000021,0.000006,0.000002,
UpdateGPUScene_Lights,272,62.102205,0.001641,7.016313,7.016313,0.000001,11.396188,11.396189,0.000001,0.000001,0.000227,0.000006,0.000014,
MegaLightsLightPowerDelta,270,93.778492,0.001624,7.212103,7.212116,0.000014,10.091223,10.091228,0.000005,0.000003,0.000024,0.000006,0.000003,
FClearReplacementCS_StructuredBuffer_Float_Bounds,1,625.782228,0.001598,6.266961,6.268559,0.001598,6.266961,6.268559,0.001598,0.001598,0.001598,0.001598,0.000000,
FAsyncPackage2::ReleaseHeaderRef,141,45.949414,0.001576,4.101733,4.101737,0.000004,7.170323,7.170325,0.000002,0.000000,0.000454,0.000011,0.000047,
FRealtimeGC_PerformReachabilityAnalysis,1,635.930048,0.001572,7.010503,7.012075,0.001572,7.010503,7.012075,0.001572,0.001572,0.001572,0.001572,0.000000,
FRDGAsyncScatterUploadBuffer::Upload,811,280.155037,0.001549,7.195427,7.195575,0.000148,10.090253,10.090253,0.000000,0.000000,0.000148,0.000002,0.000007,
FlushPendingTextureCopyOps,270,100.258556,0.001543,7.463999,7.464007,0.000007,10.157033,10.157037,0.000004,0.000003,0.000143,0.000006,0.000009,
FNameBatchLoader::Read,144,21.335814,0.001543,0.420579,0.420579,0.000000,7.169791,7.169794,0.000002,0.000000,0.001215,0.000011,0.000101,
InitializeAsyncPackageFromPackageStore,141,45.936500,0.001539,4.099454,4.099455,0.000000,7.168907,7.168909,0.000002,0.000000,0.000268,0.000011,0.000037,
FMemsetBufferCS,1,651.635605,0.001535,6.240196,6.241731,0.001535,6.240196,6.241731,0.001535,0.001535,0.001535,0.001535,0.000000,
CollectGarbageFull,1,654.450262,0.001528,7.010543,7.012071,0.001528,7.010543,7.012071,0.001528,0.001528,0.001528,0.001528,0.000000,
GPUScene.UploadDynamicPrimitiveShaderDataForView,276,95.473029,0.001519,7.199780,7.199803,0.000022,10.090646,10.090649,0.000003,0.000001,0.000059,0.000006,0.000004,
StartAsyncCacheConsolidation,810,287.975539,0.001508,7.280364,7.280379,0.000015,10.093101,10.093103,0.000001,0.000001,0.000023,0.000002,0.000001,
ConditionalCollectGarbage,270,90.140842,0.001496,7.063840,7.063866,0.000026,10.059148,10.059153,0.000004,0.000003,0.000089,0.000006,0.000006,
FollowCamera,545,174.769947,0.001480,7.041225,7.041225,0.000001,10.159610,10.159610,0.000000,0.000000,0.000121,0.000003,0.000006,
PakFile_SerializeDirectoryIndex,1,678.012069,0.001475,0.417830,0.419305,0.001475,0.417830,0.419305,0.001475,0.001475,0.001475,0.001475,0.000000,
FSkinningSceneExtension::FUpdater::PreSceneUpdate,272,62.104499,0.001469,7.016609,7.016639,0.000030,11.396291,11.396324,0.000033,0.000001,0.000069,0.000005,0.000005,
FDataDrivenPlatformInfoRegistry::GetAllPlatformInfos,2329,361.547716,0.001469,0.622504,0.623840,0.001335,7.064254,7.064254,0.000000,0.000000,0.001335,0.000001,0.000028,
LoadPackageNameMap,141,45.952902,0.001466,4.101442,4.101449,0.000008,7.169787,7.169801,0.000013,0.000001,0.000147,0.000010,0.000016,
FShaderCodeLibrary_LoadResource,378,109.083379,0.001465,3.507188,3.507240,0.000051,6.972426,6.972428,0.000001,0.000001,0.000058,0.000004,0.000006,
InitScalabilitySystem,1,685.072275,0.001460,1.196221,1.197681,0.001460,1.196221,1.197681,0.001460,0.001460,0.001460,0.001460,0.000000,
ProcessWorkerInputs,270,90.028548,0.001440,7.058539,7.058546,0.000008,10.057583,10.057587,0.000004,0.000001,0.000061,0.000005,0.000006,
LoadPremadeAssetRegistry,1,698.714366,0.001431,3.818977,3.820409,0.001431,3.818977,3.820409,0.001431,0.001431,0.001431,0.001431,0.000000,
FTraceAux_Stats_CSV,587,60.274083,0.001426,0.416668,0.416670,0.000002,10.155513,10.155513,0.000000,0.000000,0.000108,0.000002,0.000006,
UWaterSubsystem::Tick,269,90.030263,0.001421,7.063325,7.063346,0.000021,10.051205,10.051209,0.000004,0.000003,0.000021,0.000005,0.000002,
UWorld::InitializeActorsForPlay,1,705.268355,0.001418,7.035451,7.036869,0.001418,7.035451,7.036869,0.001418,0.001418,0.001418,0.001418,0.000000,
FGPUScene_UploadDynamicPrimitiveShaderDataForView,276,95.473052,0.001417,7.199781,7.199802,0.000021,10.090646,10.090649,0.000003,0.000001,0.000058,0.000005,0.000004,
PerformReachabilityAnalysisOnObjectsInternal,1,707.363656,0.001414,7.010646,7.012060,0.001414,7.010646,7.012060,0.001414,0.001414,0.001414,0.001414,0.000000,
Slate::MergeRenderBatches,810,282.015133,0.001412,7.180368,7.180375,0.000008,10.052550,10.052554,0.000004,0.000000,0.000031,0.000002,0.000002,
TexturePoolCopyOps,270,100.258645,0.001410,7.464002,7.464007,0.000005,10.157033,10.157036,0.000003,0.000002,0.000142,0.000005,0.000009,
UActorComponent::CreatePhysicsState,48,15.010440,0.001406,6.961505,6.961506,0.000000,10.159279,10.159280,0.000000,0.000000,0.000572,0.000029,0.000096,
UPCGSubsystem::Tick,269,90.027816,0.001392,7.063233,7.063266,0.000033,10.051195,10.051199,0.000004,0.000003,0.000033,0.000005,0.000003,
FShaderMapPointerTable_LoadFromArchive,378,109.082771,0.001389,3.507168,3.507186,0.000019,6.972425,6.972426,0.000001,0.000001,0.000036,0.000004,0.000004,
UWorld::UpdateWorldComponents,2,26.907398,0.001372,6.962138,6.962504,0.000366,7.035461,7.036467,0.001006,0.000366,0.001006,0.000686,0.000453,
DeleteAsyncPackage,141,45.949769,0.001364,4.101954,4.101965,0.000011,7.170500,7.170522,0.000022,0.000001,0.000036,0.000010,0.000010,
FRenderAssetStreamingMipCalcTask_DoWork,39,13.116750,0.001359,7.065520,7.065699,0.000178,10.038792,10.038818,0.000025,0.000016,0.000178,0.000035,0.000028,
FindOrInsertPackage,156,50.822719,0.001359,4.099411,4.099435,0.000023,7.168892,7.168905,0.000013,0.000000,0.000063,0.000009,0.000010,
FAudioMixerWasapi_InitStreamParams,2,3088.803089,0.001312,6.386391,6.387036,0.000645,6.386371,6.387039,0.000668,0.000645,0.000668,0.000656,0.000016,
AsyncComputeFences,270,95.452134,0.001303,7.264090,7.264097,0.000007,10.092730,10.092733,0.000003,0.000003,0.000040,0.000005,0.000003,
FPlatformProcess::CleanShaderWorkingDirectory,1,776.216720,0.001288,2.673622,2.674910,0.001288,2.673622,2.674910,0.001288,0.001288,0.001288,0.001288,0.000000,
WaitForMovieToFinish,270,87.018014,0.001288,7.052303,7.052942,0.000638,10.155107,10.155109,0.000002,0.000001,0.000638,0.000005,0.000039,
Init FQueuedThreadPool's,1,790.951515,0.001264,0.434237,0.435502,0.001264,0.434237,0.435502,0.001264,0.001264,0.001264,0.001264,0.000000,
Skinning::InitUpdateList,272,62.095507,0.001263,7.016980,7.016980,0.000000,11.397328,11.397329,0.000001,0.000000,0.000056,0.000005,0.000005,
GIOThreadPool->Create,1,791.577614,0.001263,1.180862,1.182125,0.001263,1.180862,1.182125,0.001263,0.001263,0.001263,0.001263,0.000000,
FPrimitiveSceneInfo_AddToScene_UpdateBounds,270,93.238119,0.001254,7.194180,7.194218,0.000038,10.089988,10.089991,0.000004,0.000003,0.000038,0.000005,0.000002,
FAudioDevice_UpdateSoundClasses,270,87.393724,0.001235,7.065694,7.065698,0.000005,10.155157,10.155160,0.000003,0.000001,0.000073,0.000005,0.000004,
Texture2D,34,11.079592,0.001234,4.101546,4.101566,0.000020,7.169877,7.170251,0.000373,0.000001,0.000373,0.000036,0.000061,
LoadShaderResource_Internal,378,109.083511,0.001218,3.507193,3.507239,0.000047,6.972427,6.972428,0.000000,0.000000,0.000057,0.000003,0.000006,
Skinning::UploadHeaderData,272,69.168060,0.001215,7.464882,7.464887,0.000005,11.397332,11.397333,0.000001,0.000000,0.000058,0.000004,0.000005,
CoreUObject Classes,1,835.003340,0.001198,4.078441,4.079639,0.001198,4.078441,4.079639,0.001198,0.001198,0.001198,0.001198,0.000000,
PreInitPostStartupScreen_StartupGraphics,1,843.028157,0.001186,3.800285,3.801472,0.001186,3.800285,3.801472,0.001186,0.001186,0.001186,0.001186,0.000000,
UpdateCoreCsvStats_BeginFrame,2,4.996873,0.001178,7.055989,7.056541,0.000553,7.455614,7.456239,0.000625,0.000553,0.000625,0.000589,0.000051,
Audio::FAudioMixerWasapiDeviceThread::Start,1,854.408749,0.001170,6.940655,6.941826,0.001170,6.940655,6.941826,0.001170,0.001170,0.001170,0.001170,0.000000,
NotifyUnreachableObjects,3,0.681947,0.001170,7.012216,7.013386,0.001170,11.411382,11.411382,0.000000,0.000000,0.001170,0.000390,0.000675,
LoadShaderResource_AddResource,345,88520.552163,0.001169,3.507193,3.507239,0.000046,3.511087,3.511090,0.000003,0.000000,0.000057,0.000003,0.000006,
InitEngineTextLocalization,1,868.055556,0.001152,2.674920,2.676072,0.001152,2.674920,2.676072,0.001152,0.001152,0.001152,0.001152,0.000000,
Tick_AutomationWorker,270,99.945204,0.001151,7.453953,7.453967,0.000014,10.155430,10.155433,0.000004,0.000002,0.000027,0.000004,0.000002,
FNiagaraGpuComputeDispatch_UpdateInstanceCountManager,270,93.368625,0.001147,7.198692,7.198708,0.000016,10.090454,10.090456,0.000002,0.000001,0.000391,0.000004,0.000024,
ChaosDebugDrawComponent,275,85.993934,0.001145,6.961644,6.961645,0.000002,10.159543,10.159544,0.000001,0.000001,0.000168,0.000004,0.000010,
emberveil-canonical11vt_rotate_filigree_arc,257,272.021806,0.001141,9.113177,9.113182,0.000006,10.057950,10.057954,0.000004,0.000001,0.000014,0.000004,0.000001,
RefreshVisibility,270,87.388367,0.001140,7.065441,7.065456,0.000014,10.155097,10.155098,0.000001,0.000000,0.000951,0.000004,0.000058,
FSkinningSceneExtension::ProvideMeshObjectTransformsTask,270,93.280353,0.001134,7.195741,7.195745,0.000004,10.090237,10.090241,0.000004,0.000002,0.000097,0.000004,0.000006,
Package,399,66.505259,0.001120,1.170319,1.170376,0.000057,7.169834,7.169844,0.000010,0.000000,0.000057,0.000003,0.000006,
Tick_PostRender,270,99.987065,0.001087,7.455150,7.455169,0.000019,10.155496,10.155499,0.000004,0.000002,0.000019,0.000004,0.000002,
ZenaphoreTrigger,105,16.725579,0.001079,5.264637,5.264655,0.000018,11.542433,11.542447,0.000014,0.000002,0.000026,0.000010,0.000004,
UpdateSkyIrradianceGpuBuffer,270,93.375848,0.001065,7.198970,7.199058,0.000087,10.090508,10.090510,0.000002,0.000001,0.000087,0.000004,0.000005,
CharacterMesh0,280,89.786489,0.001065,7.041099,7.041111,0.000011,10.159590,10.159609,0.000019,0.000000,0.000192,0.000004,0.000012,
FMaintenance::DeleteOldLogs,1,955.931555,0.001046,1.139659,1.140705,0.001046,1.139659,1.140705,0.001046,0.001046,0.001046,0.001046,0.000000,
FStudioTelemetry::StartSession,1,964.599209,0.001037,1.089025,1.090062,0.001037,1.089025,1.090062,0.001037,0.001037,0.001037,0.001037,0.000000,
FPackageLocalizationCultureCache::ConditionalUpdateCache_NoLock,1,967.211529,0.001034,4.349915,4.350949,0.001034,4.349915,4.350949,0.001034,0.001034,0.001034,0.001034,0.000000,
Debug,270,95.428474,0.001032,7.263159,7.263172,0.000013,10.092501,10.092503,0.000003,0.000002,0.000051,0.000004,0.000004,
VerifyObjectLoadFlagsDebugTask,7,22742.040286,0.001029,7.013055,7.013349,0.000294,7.013038,7.013363,0.000325,0.000000,0.000325,0.000147,0.000144,
Tick_DeferredCommands,270,99.969983,0.001024,7.454684,7.455141,0.000457,10.155493,10.155494,0.000002,0.000001,0.000457,0.000004,0.000028,
LoadModulesForProject(ELoadingPhase::PostSplashScreen),1,978.090767,0.001022,3.560564,3.561586,0.001022,3.560564,3.561586,0.001022,0.001022,0.001022,0.001022,0.000000,
FShaderLibraryInstance_PreloadShaderMap,345,88688.946015,0.001021,3.507200,3.507239,0.000039,3.511088,3.511090,0.000003,0.000000,0.000057,0.000003,0.000005,
FUniformBufferStruct::InitializeStructs(),1,981.065437,0.001019,2.843034,2.844053,0.001019,2.843034,2.844053,0.001019,0.001019,0.001019,0.001019,0.000000,
AttachGameViewport,1,991.178511,0.001009,6.962882,6.963891,0.001009,6.962882,6.963891,0.001009,0.001009,0.001009,0.001009,0.000000,
ConditionalBeginDeferredPostLoad,141,45.950814,0.001001,4.101871,4.101874,0.000002,7.170349,7.170370,0.000020,0.000000,0.000063,0.000007,0.000010,
UpdateSpeedTreeWind,270,90.138122,0.000995,7.063732,7.063763,0.000031,10.059133,10.059135,0.000002,0.000001,0.000042,0.000004,0.000004,
LoadModulesForProject(ELoadingPhase::PreEarlyLoadingScreen),1,1010.611420,0.000989,3.800288,3.801278,0.000989,3.800288,3.801278,0.000989,0.000989,0.000989,0.000989,0.000000,
UStaticMesh::FinishPostLoad,5,1.749995,0.000989,4.193240,4.193884,0.000644,7.050305,7.050391,0.000086,0.000047,0.000644,0.000198,0.000251,
FTraceAux_Start,1,1017.708121,0.000983,0.342636,0.343618,0.000983,0.342636,0.343618,0.000983,0.000983,0.000983,0.000983,0.000000,
CreateReservedResource,4,2949.417490,0.000982,7.017307,7.017425,0.000118,7.018530,7.018663,0.000133,0.000118,0.000426,0.000246,0.000147,
IAudioMixerPlatformInterface_StopGeneratingAudio,1,1031.778787,0.000969,11.184940,11.185910,0.000969,11.184940,11.185910,0.000969,0.000969,0.000969,0.000969,0.000000,
MakeUniqueObjectName,290,42.087449,0.000965,2.676108,2.676114,0.000006,9.566517,9.566523,0.000006,0.000000,0.000138,0.000003,0.000008,
IAudioMixerPlatformInterface_StopGeneratingAudio_KillRenderThread,1,1044.168320,0.000958,11.184944,11.185902,0.000958,11.184944,11.185902,0.000958,0.000958,0.000958,0.000958,0.000000,
CopyPersistentLightState,270,93.820981,0.000952,7.213647,7.213652,0.000005,10.091466,10.091468,0.000002,0.000002,0.000010,0.000004,0.000001,
FGroomCacheStreamingManager::UpdateResourceStreaming,270,87.387368,0.000946,7.065385,7.065408,0.000022,10.155074,10.155077,0.000003,0.000001,0.000022,0.000004,0.000002,
LoadPackage,85,27.679559,0.000938,4.097886,4.097900,0.000015,7.168732,7.168744,0.000012,0.000001,0.000066,0.000011,0.000010,
PhysicsParallelForWithContext,623,240.677820,0.000935,7.462490,7.462490,0.000001,10.051012,10.051013,0.000000,0.000000,0.000024,0.000002,0.000002,
FNavigationSystem::AddNavigationSystemToWorld,2,436.595429,0.000925,7.033053,7.033215,0.000161,7.036871,7.037634,0.000764,0.000161,0.000764,0.000462,0.000426,
FShaderCodeLibrary::OpenLibrary,1,1092.060719,0.000916,3.809852,3.810767,0.000916,3.809852,3.810767,0.000916,0.000916,0.000916,0.000916,0.000000,
DynamicMesh,4,29.122891,0.000915,4.281568,4.281850,0.000282,4.418771,4.418917,0.000146,0.000123,0.000364,0.000229,0.000114,
FPrimitiveSceneInfo_CacheMeshDrawCommands,1,1104.972376,0.000905,7.194590,7.195495,0.000905,7.194590,7.195495,0.000905,0.000905,0.000905,0.000905,0.000000,
Render_EndFrame,270,99.991775,0.000901,7.455310,7.455336,0.000026,10.155528,10.155533,0.000004,0.000001,0.000031,0.000003,0.000003,
FTraceAux_WriteToFile,1,1112.223334,0.000899,0.342715,0.343614,0.000899,0.342715,0.343614,0.000899,0.000899,0.000899,0.000899,0.000000,
FCulture::FCulture,5,2.265695,0.000896,0.469017,0.469874,0.000857,2.675829,2.675846,0.000017,0.000001,0.000857,0.000179,0.000379,
FMeshElementCollector_Finish,1356,471.045026,0.000896,7.211888,7.211890,0.000002,10.090593,10.090593,0.000000,0.000000,0.000054,0.000001,0.000002,
FMemory::Trim,1,1119.695443,0.000893,7.018373,7.019266,0.000893,7.018373,7.019266,0.000893,0.000893,0.000893,0.000893,0.000000,
FRayTracingGeometryManager::ProcessReferenceBasedResidency,270,93.217540,0.000887,7.193395,7.193409,0.000014,10.089842,10.089845,0.000003,0.000001,0.000067,0.000003,0.000004,
MaterialInstanceSerializeTime,10,56.623506,0.000876,4.232773,4.232789,0.000016,4.409312,4.409378,0.000066,0.000016,0.000168,0.000088,0.000049,
LineBatchComponent,1108,346.505819,0.000873,6.962143,6.962147,0.000004,10.159780,10.159781,0.000001,0.000000,0.000108,0.000001,0.000004,
EndUpdateTexture3D,5,-1.470667,0.000868,6.943445,6.943468,0.000023,3.543594,3.543626,0.000033,0.000014,0.000687,0.000174,0.000290,
GroupedQueries,540,197.264064,0.000854,7.357023,7.357034,0.000011,10.094469,10.094470,0.000002,0.000000,0.000039,0.000002,0.000002,
ProcessLoadedPackagesTime,141,45.949673,0.000832,4.101878,4.101888,0.000010,7.170442,7.170453,0.000011,0.000001,0.000021,0.000006,0.000005,
FoundryPlayerCharacter,273,87.531217,0.000831,7.040423,7.040642,0.000219,10.159310,10.159310,0.000000,0.000000,0.000400,0.000003,0.000029,
SceneVisibility_InitMaps,270,93.272667,0.000830,7.195474,7.195478,0.000003,10.090211,10.090213,0.000002,0.000001,0.000008,0.000003,0.000001,
CreatePlacedResource,175,75.538876,0.000824,7.265584,7.265603,0.000018,9.582266,9.582272,0.000006,0.000001,0.000046,0.000005,0.000006,
FEngineLoop_CallAllConsoleVariableSinks,270,89.952715,0.000821,7.055795,7.055985,0.000189,10.057371,10.057372,0.000001,0.000001,0.000247,0.000003,0.000019,
UStaticMesh::Serialize,5,1.749876,0.000820,4.192680,4.193078,0.000398,7.049934,7.050025,0.000090,0.000037,0.000398,0.000164,0.000144,
UWorld::UpdateLevelStreaming,274,86.891344,0.000805,7.005532,7.005542,0.000010,10.158892,10.158895,0.000003,0.000001,0.000027,0.000003,0.000002,
AudioMixerSource::Init,6,11.703622,0.000797,9.069340,9.069758,0.000418,9.581897,9.582002,0.000105,0.000040,0.000418,0.000133,0.000142,
FVirtualTextureSystem::FinalizeRequests,270,93.412528,0.000786,7.200372,7.200393,0.000020,10.090775,10.090777,0.000002,0.000002,0.000020,0.000003,0.000001,
RequestQueuePop,447,69.838442,0.000786,2.669819,2.669820,0.000000,9.070305,9.070306,0.000000,0.000000,0.000033,0.000002,0.000004,
LoadPremadeAssetRegistry_Plugins,1,1289.324394,0.000776,3.819631,3.820406,0.000776,3.819631,3.820406,0.000776,0.000776,0.000776,0.000776,0.000000,
StaticMeshComponent0,9,2.978623,0.000768,7.138242,7.138890,0.000648,10.159729,10.159772,0.000043,0.000000,0.000648,0.000085,0.000212,
FPCGGraphExecutor::Execute,269,90.028084,0.000764,7.063242,7.063265,0.000024,10.051197,10.051198,0.000002,0.000002,0.000027,0.000003,0.000002,
Cube,2,-22.766649,0.000750,7.138243,7.138890,0.000647,7.050292,7.050395,0.000103,0.000103,0.000647,0.000375,0.000384,
FRenderCommandList::FParallelForContext::Submit,270,92.449641,0.000748,7.138922,7.138926,0.000005,10.059427,10.059431,0.000003,0.000001,0.000062,0.000003,0.000004,
FRayTracingGeometryManager::UpdateReferenceBasedResidencyState,270,87.374122,0.000745,7.064849,7.064853,0.000004,10.155006,10.155009,0.000003,0.000001,0.000009,0.000003,0.000001,
CollisionComponent0,4,1044.850195,0.000741,7.038517,7.038524,0.000007,7.042190,7.042345,0.000155,0.000000,0.000579,0.000185,0.000272,
ULevel::IncrementalUpdateComponents,2,27.057485,0.000732,6.962378,6.962431,0.000053,7.035616,7.036295,0.000679,0.000053,0.000679,0.000366,0.000443,
FTraceAux_OnEndFrame_Stats,270,99.989083,0.000729,7.455219,7.455224,0.000005,10.155512,10.155514,0.000002,0.000001,0.000033,0.000003,0.000002,
FPrimitiveSceneInfo_CacheMeshDrawCommand,1,1373.815084,0.000728,7.194652,7.195380,0.000728,7.194652,7.195380,0.000728,0.000728,0.000728,0.000728,0.000000,
FPreLoadScreenManager::Get()->Initialize etc,1,1398.601399,0.000715,4.425973,4.426688,0.000715,4.425973,4.426688,0.000715,0.000715,0.000715,0.000715,0.000000,
GC.VerifyObjectFlags,4,32653.061225,0.000714,7.010303,7.010467,0.000164,7.010086,7.010426,0.000339,0.000029,0.000339,0.000178,0.000127,
FLandscapeSceneViewExtension::PreInitViews_RenderThread,270,93.369936,0.000712,7.198744,7.198755,0.000011,10.090466,10.090467,0.000001,0.000001,0.000038,0.000003,0.000003,
LoadPreInitModules,1,1409.840688,0.000709,0.467029,0.467739,0.000709,0.467029,0.467739,0.000709,0.000709,0.000709,0.000709,0.000000,
CreateGameViewport,1,1425.110446,0.000702,6.962883,6.963584,0.000702,6.962883,6.963584,0.000702,0.000702,0.000702,0.000702,0.000000,
