Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
USplineComponent::UpdateSpline,19,109.914648,0.000163,3.503408,3.503443,0.000035,3.676269,3.676270,0.000001,0.000001,0.000063,0.000009,0.000015,
InvalidLightmapSettings,1,6161.429452,0.000162,4.218879,4.219041,0.000162,4.218879,4.219041,0.000162,0.000162,0.000162,0.000162,0.000000,
InjectAmbientCubemapTranslucentVolumeLighting,191,65.609238,0.000160,5.851826,5.851827,0.000001,8.763001,8.763002,0.000001,0.000000,0.000005,0.000001,0.000000,
ComputePrimitiveComponents,2,0.434412,0.000159,1.049368,1.049436,0.000068,5.653203,5.653293,0.000090,0.000068,0.000090,0.000079,0.000016,
PCGTrivialSettings,4,26.181849,0.000157,3.535797,3.535903,0.000106,3.688562,3.688574,0.000012,0.000006,0.000106,0.000039,0.000046,
FMixerSubmix::SendAudioToRegisteredAudioBuses,301,85.168996,0.000156,5.637783,5.637783,0.000000,9.171932,9.171932,0.000000,0.000000,0.000048,0.000001,0.000003,
SceneCaptureUpdateDeferredCapturesInternal,191,65.714474,0.000155,5.817487,5.817488,0.000001,8.724000,8.724000,0.000001,0.000000,0.000002,0.000001,0.000000,
MediaComponent,1,6497.725796,0.000154,3.563164,3.563318,0.000154,3.563164,3.563318,0.000154,0.000154,0.000154,0.000154,0.000000,
FVirtualTextureSystem::DestroyPendingVirtualTextures,193,49.495996,0.000152,5.704094,5.704094,0.000000,9.603398,9.603399,0.000001,0.000000,0.000002,0.000001,0.000000,
CopySceneColor,191,65.636091,0.000150,5.853284,5.853285,0.000001,8.763268,8.763269,0.000001,0.000000,0.000002,0.000001,0.000000,
FPhysInterface_Chaos::AddGeometry,6,891.954570,0.000149,5.711674,5.711768,0.000094,5.718376,5.718400,0.000024,0.000003,0.000094,0.000025,0.000035,
InputPlatformSettings,1,6724.949563,0.000149,7.417043,7.417192,0.000149,7.417043,7.417192,0.000149,0.000149,0.000149,0.000149,0.000000,
BrushComponent,33,14.646757,0.000148,3.456338,3.456340,0.000002,5.709382,5.709396,0.000014,0.000001,0.000021,0.000004,0.000005,
WaterBodyRiverComponent,2,26.204798,0.000147,3.600045,3.600185,0.000140,3.676360,3.676367,0.000007,0.000007,0.000140,0.000074,0.000094,
GameEngine,1,6807.351940,0.000147,4.101618,4.101765,0.000147,4.101618,4.101765,0.000147,0.000147,0.000147,0.000147,0.000000,
CrowdManager,1,6891.798759,0.000145,5.710780,5.710926,0.000145,5.710780,5.710926,0.000145,0.000145,0.000145,0.000145,0.000000,
USkeletalMesh::FinishPostLoadInternal,1,6896.551724,0.000145,3.577569,3.577714,0.000145,3.577569,3.577714,0.000145,0.000145,0.000145,0.000145,0.000000,
RefreshVisibility,191,74.221628,0.000144,6.144242,6.144243,0.000001,8.717615,8.717616,0.000000,0.000000,0.000012,0.000001,0.000001,
ConditionalBeginResolveImports,141,57.985676,0.000144,3.405184,3.405185,0.000001,5.836818,5.836819,0.000001,0.000000,0.000006,0.000001,0.000001,
USceneComponent::OnRegister,37,14.411394,0.000143,5.665525,5.665534,0.000009,8.232935,8.232938,0.000003,0.000000,0.000056,0.000004,0.000009,
FSplineCurves::UpdateSpline,19,109.920053,0.000142,3.503417,3.503442,0.000026,3.676269,3.676270,0.000000,0.000000,0.000062,0.000007,0.000015,
DefaultTexture,1,7163.323782,0.000140,4.233801,4.233941,0.000140,4.233801,4.233941,0.000140,0.000140,0.000140,0.000140,0.000000,
DG_LinearBlendSkin_Morph_Cloth,1,7168.458781,0.000139,5.672480,5.672620,0.000139,5.672480,5.672620,0.000139,0.000139,0.000139,0.000139,0.000000,
USkeletalMeshComponent::OnCreatePhysicsState,4,1423.690205,0.000139,5.713192,5.713196,0.000004,5.715961,5.716002,0.000040,0.000004,0.000057,0.000035,0.000022,
FGPUScene_EndDeferAllocatorMerges,193,51.730137,0.000139,5.700718,5.700718,0.000000,9.431619,9.431619,0.000000,0.000000,0.000113,0.000001,0.000008,
ConditionalReleasePartialRequests,427,175.601594,0.000138,3.405193,3.405193,0.000000,5.836834,5.836834,0.000000,0.000000,0.000038,0.000000,0.000002,
FSkinningSceneExtension_FRenderer_UpdateViewData,191,65.458573,0.000137,5.842509,5.842518,0.000009,8.760384,8.760385,0.000001,0.000000,0.000009,0.000001,0.000001,
UE::Trace::Initialize,1,7385.524372,0.000135,0.323849,0.323985,0.000135,0.323849,0.323985,0.000135,0.000135,0.000135,0.000135,0.000000,
FAudioDevice_HandlePause,191,61.099658,0.000135,5.728832,5.728845,0.000013,8.854872,8.854872,0.000001,0.000000,0.000013,0.000001,0.000001,
GetMoviePlayer()->SetupLoadingScreenFromIni,1,7530.120482,0.000133,3.144913,3.145046,0.000133,3.144913,3.145046,0.000133,0.000133,0.000133,0.000133,0.000000,
FPreLoadFile::KickOffRead,2,0.837045,0.000132,0.515071,0.515166,0.000095,2.904391,2.904429,0.000038,0.000038,0.000095,0.000066,0.000040,
FVirtualTextureSystem::ApplyUpdates,191,65.463072,0.000132,5.842986,5.842987,0.000001,8.760661,8.760661,0.000001,0.000000,0.000002,0.000001,0.000000,
FViewInfo::DestroyAllSnapshots,191,66.636177,0.000129,5.899801,5.899839,0.000037,8.766112,8.766112,0.000000,0.000000,0.000037,0.000001,0.000003,
MaterialInstanceConstant,10,45.980246,0.000127,3.537659,3.537671,0.000012,3.755131,3.755143,0.000012,0.000004,0.000027,0.000013,0.000008,
QuartzClockManager::TickClocks,169,47.814620,0.000127,5.637362,5.637363,0.000001,9.171845,9.171846,0.000001,0.000000,0.000002,0.000001,0.000000,
ClientEnableNetworkVoice,1,7886.435331,0.000127,5.712615,5.712742,0.000127,5.712615,5.712742,0.000127,0.000127,0.000127,0.000127,0.000000,
BroadcastPreGarbageCollect,1,8000.000000,0.000125,5.694189,5.694314,0.000125,5.694189,5.694314,0.000125,0.000125,0.000125,0.000125,0.000000,
FConfigCacheIni::CreateGConfigFromSaved,1,8090.614887,0.000124,0.515061,0.515184,0.000124,0.515061,0.515184,0.000124,0.000124,0.000124,0.000124,0.000000,
UStaticMesh::GetUsedMaterials,4,1.723550,0.000124,3.496247,3.496270,0.000023,5.817025,5.817039,0.000014,0.000005,0.000082,0.000031,0.000035,
UActorComponent::RecreatePhysicsState,3,1.350479,0.000123,3.497022,3.497035,0.000014,5.718348,5.718455,0.000108,0.000002,0.000108,0.000041,0.000058,
Slate_GlobalInvalidate,4,1.262551,0.000122,5.693510,5.693545,0.000035,8.861674,8.861698,0.000024,0.000018,0.000045,0.000030,0.000012,
DefaultBokeh,1,8237.232290,0.000121,4.235778,4.235899,0.000121,4.235778,4.235899,0.000121,0.000121,0.000121,0.000121,0.000000,
FTraceAux_Launch_UTS,1,8244.023083,0.000121,0.322502,0.322623,0.000121,0.322502,0.322623,0.000121,0.000121,0.000121,0.000121,0.000000,
CharacterMovementComponent,5,2.227933,0.000121,3.468577,3.468579,0.000002,5.712804,5.712809,0.000005,0.000002,0.000093,0.000024,0.000039,
UStaticMesh::ReleaseResources,5,434.144605,0.000121,9.406577,9.406604,0.000026,9.418066,9.418094,0.000028,0.000011,0.000028,0.000024,0.000007,
ReadTargetBuildPlugins,1,8382.229673,0.000119,0.614073,0.614193,0.000119,0.614073,0.614193,0.000119,0.000119,0.000119,0.000119,0.000000,
BeginPreInitTextLocalization,2,61349.693252,0.000118,0.411569,0.411600,0.000031,0.411514,0.411602,0.000087,0.000031,0.000087,0.000059,0.000040,
RenderLocalFogVolume,191,65.634974,0.000118,5.853170,5.853174,0.000004,8.763204,8.763204,0.000000,0.000000,0.000004,0.000001,0.000000,
FAudioDevice_UpdatePassiveSoundMixModifiers,191,61.098675,0.000118,5.728918,5.728918,0.000000,8.855008,8.855009,0.000001,0.000000,0.000005,0.000001,0.000000,
ULevel::IncrementalRegisterComponents(),2,45.564937,0.000114,5.666459,5.666464,0.000004,5.710243,5.710353,0.000110,0.000004,0.000110,0.000057,0.000075,
BroadcastPostTickFlush,191,63.742069,0.000111,5.727284,5.727285,0.000001,8.723735,8.723736,0.000000,0.000000,0.000001,0.000001,0.000000,
Skinning::UploadTransformData,193,53.714745,0.000108,5.838664,5.838666,0.000002,9.431718,9.431718,0.000000,0.000000,0.000002,0.000001,0.000000,
LumenScreenProbeGather,191,65.516795,0.000108,5.845792,5.845794,0.000001,8.761075,8.761076,0.000000,0.000000,0.000002,0.000001,0.000000,
FLocalVertexFactory_InitRHI_CreateLocalVFUniformBuffer,10,4.499696,0.000107,3.496009,3.496035,0.000026,5.718379,5.718381,0.000002,0.000002,0.000026,0.000011,0.000009,
CacheAudioCookOverrides,1,9337.068161,0.000107,3.433775,3.433883,0.000107,3.433775,3.433883,0.000107,0.000107,0.000107,0.000107,0.000000,
Skinning::UploadHierarchyData,193,56.560741,0.000107,6.019456,6.019456,0.000000,9.431716,9.431717,0.000000,0.000000,0.000016,0.000001,0.000001,
FGroomBindingCompilingManager::ProcessGroomBindingAssets,191,61.101583,0.000107,5.728923,5.728923,0.000000,8.854864,8.854865,0.000001,0.000000,0.000002,0.000001,0.000000,
FEngineLoop_FlushThreadedLogs,191,63.664687,0.000105,5.721636,5.721636,0.000000,8.721729,8.721729,0.000000,0.000000,0.000002,0.000001,0.000000,
HLODInit,191,68.199338,0.000105,5.959131,5.959132,0.000000,8.759745,8.759745,0.000000,0.000000,0.000001,0.000001,0.000000,
FSimpleStreamableAssetManager,191,74.221579,0.000104,6.144238,6.144239,0.000001,8.717614,8.717614,0.000000,0.000000,0.000006,0.000001,0.000000,
GEngine->ParseCommandline(),1,9823.182711,0.000102,4.101897,4.101999,0.000102,4.101897,4.101999,0.000102,0.000102,0.000102,0.000102,0.000000,
FScene_AddPrimitiveSceneInfos,3,16910.935739,0.000102,5.837994,5.838094,0.000100,5.838171,5.838171,0.000000,0.000000,0.000100,0.000034,0.000057,
MovieSceneBuiltInEasingFunction,128,1216.983383,0.000100,3.660246,3.660248,0.000002,3.765423,3.765424,0.000001,0.000000,0.000004,0.000001,0.000000,
SkeletalMeshComponent,11,4.867618,0.000100,3.456052,3.456056,0.000005,5.715879,5.715884,0.000004,0.000004,0.000031,0.000009,0.000008,
DG_LinearBlendSkin_Morph_Cloth_RecomputeNormals,1,10101.010101,0.000099,5.674474,5.674573,0.000099,5.674474,5.674573,0.000099,0.000099,0.000099,0.000099,0.000000,
UGameInstance::Init,1,10131.712259,0.000099,5.666612,5.666710,0.000099,5.666612,5.666710,0.000099,0.000099,0.000099,0.000099,0.000000,
Upload,388,67.970092,0.000096,3.147209,3.147209,0.000000,8.855602,8.855602,0.000000,0.000000,0.000001,0.000000,0.000000,
FRegisterComponentContext::Process,5,113.060270,0.000096,5.666463,5.666464,0.000000,5.710687,5.710688,0.000000,0.000000,0.000096,0.000019,0.000043,
PakFile_HashPrimaryIndex,1,10416.666667,0.000096,0.417818,0.417914,0.000096,0.417818,0.417914,0.000096,0.000096,0.000096,0.000096,0.000000,
ConditionalBeginPostLoadPhase,141,57.985710,0.000095,3.405194,3.405195,0.000000,5.836827,5.836828,0.000001,0.000000,0.000010,0.000001,0.000001,
GameStateBase,34,10.792994,0.000094,5.710583,5.710586,0.000003,8.860774,8.860775,0.000000,0.000000,0.000006,0.000003,0.000001,
MaterialInstanceDynamic,11,7.379598,0.000094,4.225486,4.225507,0.000021,5.716080,5.716082,0.000003,0.000002,0.000023,0.000009,0.000008,
MaterialFunction,26,72.190098,0.000093,3.432598,3.432600,0.000002,3.792744,3.792758,0.000014,0.000001,0.000019,0.000004,0.000004,
FNodeClassRegistry::RegisterNodeInternal [External_UE.Audio Bus Writer (4)_1.0 ],1,10845.986985,0.000092,3.911545,3.911637,0.000092,3.911545,3.911637,0.000092,0.000092,0.000092,0.000092,0.000000,
PreInitShaderLibrary,1,10857.763301,0.000092,0.411602,0.411694,0.000092,0.411602,0.411694,0.000092,0.000092,0.000092,0.000092,0.000000,
SubobjectInstancingTestDirectlyNestedObject,7,12422.360248,0.000091,3.384868,3.384944,0.000076,3.385429,3.385432,0.000002,0.000002,0.000076,0.000013,0.000028,
AISystem,1,11025.358324,0.000091,5.709233,5.709324,0.000091,5.709233,5.709324,0.000091,0.000091,0.000091,0.000091,0.000000,
BillboardComponent,6,45.066157,0.000090,3.564222,3.564226,0.000004,3.697356,3.697360,0.000004,0.000004,0.000066,0.000015,0.000025,
USkeletalMeshComponent::BlockOnParallelEvaluationTask,1,11210.762332,0.000089,7.725337,7.725426,0.000089,7.725337,7.725426,0.000089,0.000089,0.000089,0.000089,0.000000,
WorldSettings,6,1.873581,0.000089,5.658357,5.658415,0.000058,8.860781,8.860781,0.000000,0.000000,0.000058,0.000015,0.000023,
FAssetRegistryImpl::CompileFilter::AddPaths,1,11337.868481,0.000088,3.658504,3.658593,0.000088,3.658504,3.658593,0.000088,0.000088,0.000088,0.000088,0.000000,
CapsuleComponent,12,5.325434,0.000088,3.459454,3.459456,0.000002,5.712784,5.712791,0.000008,0.000002,0.000025,0.000007,0.000006,
ClearImportedPackages,141,57.981873,0.000087,3.405336,3.405339,0.000002,5.837130,5.837131,0.000001,0.000000,0.000003,0.000001,0.000000,
AssetManager,1,11494.252874,0.000087,4.262805,4.262892,0.000087,4.262805,4.262892,0.000087,0.000087,0.000087,0.000087,0.000000,
FPrimitiveSceneInfo_AddToScene_IndirectLightingCacheAllocation,191,65.386432,0.000087,5.838262,5.838294,0.000032,8.759358,8.759358,0.000000,0.000000,0.000032,0.000000,0.000002,
NormalizeLightmapTexelFactor,191,74.221657,0.000087,6.144243,6.144244,0.000000,8.717616,8.717616,0.000000,0.000000,0.000001,0.000000,0.000000,
TypedElementRegistry,1,11547.344111,0.000087,4.102611,4.102697,0.000087,4.102611,4.102697,0.000087,0.000087,0.000087,0.000087,0.000000,
FSkinningSceneExtension::FUpdater::PostSceneUpdate,193,51.730331,0.000085,5.700750,5.700751,0.000000,9.431637,9.431637,0.000000,0.000000,0.000019,0.000000,0.000001,
SheenLegacy_Energy,1,11820.330969,0.000085,4.259664,4.259749,0.000085,4.259664,4.259749,0.000085,0.000085,0.000085,0.000085,0.000000,
FScene_DeletePrimitiveSceneInfo,193,57.710465,0.000085,6.087529,6.087529,0.000000,9.431781,9.431810,0.000029,0.000000,0.000029,0.000000,0.000002,
DefaultPhysicsVolume,5,1.564688,0.000083,5.665463,5.665496,0.000033,8.860988,8.860988,0.000000,0.000000,0.000041,0.000017,0.000019,
FD3D12OnlineViewHeap_AllocateHeapBlock,48,8.593756,0.000082,3.149645,3.149646,0.000001,8.735094,8.735096,0.000001,0.000000,0.000005,0.000002,0.000001,
FPrimitiveSceneInfo_CacheNaniteMaterialBins,1,12360.939431,0.000081,5.838681,5.838762,0.000081,5.838681,5.838762,0.000081,0.000081,0.000081,0.000081,0.000000,
PreintegratedSkinBRDF,1,12376.237624,0.000081,4.245031,4.245112,0.000081,4.245031,4.245112,0.000081,0.000081,0.000081,0.000081,0.000000,
WaterBodyLakeComponent,1,12391.573730,0.000081,3.675872,3.675953,0.000081,3.675872,3.675953,0.000081,0.000081,0.000081,0.000081,0.000000,
GGX_MaxSpecEnergy,1,12500.000000,0.000080,4.252920,4.253000,0.000080,4.252920,4.253000,0.000080,0.000080,0.000080,0.000080,0.000000,
AddPluginReferences,1,12642.225032,0.000079,0.614228,0.614307,0.000079,0.614228,0.614307,0.000079,0.000079,0.000079,0.000079,0.000000,
ClientRestart,1,12870.012870,0.000078,5.713489,5.713567,0.000078,5.713489,5.713567,0.000078,0.000078,0.000078,0.000078,0.000000,
GizmoElementArrowHead,1,13071.895425,0.000077,3.705609,3.705685,0.000077,3.705609,3.705685,0.000077,0.000077,0.000077,0.000077,0.000000,
Mutable_TryLaunchMutableTaskLowPriority,192,56.527700,0.000076,5.728752,5.728753,0.000000,9.125317,9.125317,0.000000,0.000000,0.000002,0.000000,0.000000,
FTraceAux_EnableChannels,1,13245.033113,0.000075,0.322674,0.322749,0.000075,0.322674,0.322749,0.000075,0.000075,0.000075,0.000075,0.000000,
InputBehaviorSet,67,278.047525,0.000075,3.531191,3.531193,0.000002,3.772156,3.772157,0.000001,0.000001,0.000007,0.000001,0.000001,
GGX_LTCAmp,1,13262.599469,0.000075,4.246982,4.247058,0.000075,4.246982,4.247058,0.000075,0.000075,0.000075,0.000075,0.000000,
DefaultWhiteGrid,1,13386.880857,0.000075,4.241021,4.241096,0.000075,4.241021,4.241096,0.000075,0.000075,0.000075,0.000075,0.000000,
MovieSceneCompiledDataManager,1,13404.825737,0.000075,3.552478,3.552553,0.000075,3.552478,3.552553,0.000075,0.000075,0.000075,0.000075,0.000000,
GGX_TransmissionEnergyArray,1,13458.950202,0.000074,4.257441,4.257515,0.000074,4.257441,4.257515,0.000074,0.000074,0.000074,0.000074,0.000000,
SerializeDefaultObject,3,1.381127,0.000074,3.501872,3.501945,0.000072,5.674011,5.674012,0.000001,0.000001,0.000072,0.000025,0.000041,
Mutable_TickPendingSetReferenceSkeletalMesh,190,63.569498,0.000074,5.728734,5.728734,0.000000,8.717589,8.717589,0.000000,0.000000,0.000001,0.000000,0.000000,
MiniFont,1,13550.135501,0.000074,4.237639,4.237713,0.000074,4.237639,4.237713,0.000074,0.000074,0.000074,0.000074,0.000000,
StaticMeshComponent,7,3.101355,0.000073,3.459203,3.459205,0.000002,5.716277,5.716281,0.000004,0.000002,0.000024,0.000010,0.000010,
FProjectDescriptor::Read,1,13869.625520,0.000072,0.421406,0.421478,0.000072,0.421406,0.421478,0.000072,0.000072,0.000072,0.000072,0.000000,
DG_Function_LinearBlendSkin_Morph_Cloth_PositionOnly,1,14005.602241,0.000071,5.674330,5.674401,0.000071,5.674330,5.674401,0.000071,0.000071,0.000071,0.000071,0.000000,
VolumeTexture,3,1.315574,0.000071,3.555396,3.555426,0.000030,5.835742,5.835770,0.000028,0.000012,0.000030,0.000024,0.000010,
FLevelRenderAssetManager::IncrementalBuild_ProcessActors,1,14245.014245,0.000070,5.728504,5.728574,0.000070,5.728504,5.728574,0.000070,0.000070,0.000070,0.000070,0.000000,
InitVolumetricCloudsForViews,191,65.502204,0.000069,5.845083,5.845086,0.000003,8.761015,8.761015,0.000000,0.000000,0.000003,0.000000,0.000000,
FastBlueNoise_vec2_128x128x64,1,14492.753623,0.000069,5.831213,5.831282,0.000069,5.831213,5.831282,0.000069,0.000069,0.000069,0.000069,0.000000,
BuoyancyManager,5,1.563385,0.000068,5.662579,5.662585,0.000006,8.860767,8.860768,0.000000,0.000000,0.000042,0.000014,0.000017,
BroadcastGarbageCollectConditionalBeginDestroy,3,0.799917,0.000068,5.698766,5.698803,0.000037,9.449147,9.449156,0.000009,0.000009,0.000037,0.000023,0.000014,
RunSmokeTests,1,14814.814815,0.000068,4.101220,4.101287,0.000068,4.101220,4.101287,0.000068,0.000068,0.000068,0.000068,0.000000,
DefaultWhiteGrid_Low,1,14836.795252,0.000067,4.212423,4.212490,0.000067,4.212423,4.212490,0.000067,0.000067,0.000067,0.000067,0.000000,
WaterBodyOceanComponent,1,14925.373134,0.000067,3.676158,3.676225,0.000067,3.676158,3.676225,0.000067,0.000067,0.000067,0.000067,0.000000,
Hair_DirectionalAlbedo,1,15060.240964,0.000066,5.835956,5.836023,0.000066,5.835956,5.836023,0.000066,0.000066,0.000066,0.000066,0.000000,
FAudioMixerPlatformSwappable_CheckThreadedDeviceSwap,193,56.245645,0.000065,5.694126,5.694126,0.000000,9.125502,9.125502,0.000000,0.000000,0.000004,0.000000,0.000000,
BuildVisibleDecalList,191,71.474779,0.000064,6.087896,6.087897,0.000000,8.760167,8.760168,0.000000,0.000000,0.000001,0.000000,0.000000,
FStreamingTextureLevelContext::GetStreamingRenderAssetInfoWithNULLRemoval,13,5.720493,0.000064,5.963047,5.963062,0.000015,8.235575,8.235578,0.000003,0.000001,0.000028,0.000005,0.000008,
UWorld::FlushLevelStreaming,4,1.262830,0.000064,5.693048,5.693085,0.000038,8.860524,8.860536,0.000012,0.000005,0.000038,0.000016,0.000015,
UpdateLevelVisibilityPriority,195,61.563236,0.000064,5.693052,5.693053,0.000000,8.860527,8.860527,0.000000,0.000000,0.000004,0.000000,0.000000,
FActiveSound::UpdateInterfaceParameters,281,249.658740,0.000064,7.729430,7.729436,0.000006,8.854966,8.854966,0.000000,0.000000,0.000006,0.000000,0.000000,
MediaTexture,1,15698.587127,0.000064,3.563252,3.563316,0.000064,3.563252,3.563316,0.000064,0.000064,0.000064,0.000064,0.000000,
NavigationSystemV1,1,15748.031496,0.000064,5.708667,5.708730,0.000064,5.708667,5.708730,0.000064,0.000064,0.000064,0.000064,0.000000,
Sheen_LTC,1,15898.251192,0.000063,4.250358,4.250421,0.000063,4.250358,4.250421,0.000063,0.000063,0.000063,0.000063,0.000000,
WeightMapArrayPlaceholderTexture,1,16260.162602,0.000062,4.239844,4.239905,0.000062,4.239844,4.239905,0.000062,0.000062,0.000062,0.000062,0.000000,
Event_ResolveImports,141,57.985672,0.000061,3.405186,3.405186,0.000000,5.836821,5.836821,0.000000,0.000000,0.000001,0.000000,0.000000,
OptimusDeformer,5,1037.344398,0.000061,5.669050,5.669070,0.000019,5.673864,5.673870,0.000006,0.000006,0.000019,0.000012,0.000007,
GGX_ReflectionEnergy,1,16393.442623,0.000061,4.251852,4.251913,0.000061,4.251852,4.251913,0.000061,0.000061,0.000061,0.000061,0.000000,
Mutable_UpdateTick_Queue,190,63.569628,0.000061,5.728741,5.728744,0.000003,8.717589,8.717590,0.000000,0.000000,0.000003,0.000000,0.000000,
PakFile_HashDirectoryIndex,1,16528.925620,0.000061,0.418055,0.418116,0.000061,0.418055,0.418116,0.000061,0.000061,0.000061,0.000061,0.000000,
MediaPlayer,1,16778.523490,0.000060,3.563171,3.563231,0.000060,3.563171,3.563231,0.000060,0.000060,0.000060,0.000060,0.000000,
RenderingComp,5,1.588581,0.000058,5.713943,5.713944,0.000001,8.861395,8.861405,0.000010,0.000001,0.000019,0.000012,0.000007,
StaticMesh,5,2.248288,0.000058,3.493417,3.493430,0.000012,5.717317,5.717332,0.000015,0.000007,0.000015,0.000012,0.000003,
FColorVertexBuffer::InitRHI,1,17421.602788,0.000057,3.577796,3.577854,0.000057,3.577796,3.577854,0.000057,0.000057,0.000057,0.000057,0.000000,
UAssetRegistryImpl::GetAssets,1,17543.859649,0.000057,3.658604,3.658661,0.000057,3.658604,3.658661,0.000057,0.000057,0.000057,0.000057,0.000000,
WeightMapPlaceholderTexture,1,17605.633803,0.000057,4.238953,4.239010,0.000057,4.238953,4.239010,0.000057,0.000057,0.000057,0.000057,0.000000,
FColorVertexBuffer_InitRHI,1,17667.844523,0.000057,3.577797,3.577853,0.000057,3.577797,3.577853,0.000057,0.000057,0.000057,0.000057,0.000000,
DG_Function_ComputeNormalsTangents,1,17825.311943,0.000056,5.674409,5.674465,0.000056,5.674409,5.674465,0.000056,0.000056,0.000056,0.000056,0.000000,
FNodeClassRegistry::RegisterNodeInternal [Variable (Mutator)_VariableMutator.AnalyzerAddress:Array_1.0 ],1,18181.818182,0.000055,3.880494,3.880549,0.000055,3.880494,3.880549,0.000055,0.000055,0.000055,0.000055,0.000000,
BlueprintGeneratedClass,1,18315.018315,0.000055,3.501597,3.501652,0.000055,3.501597,3.501652,0.000055,0.000055,0.000055,0.000055,0.000000,
FNodeClassRegistry::UnregisterNodeInternal key External_UE.MetasoundWaveTableGet_1.1,1,18416.206261,0.000054,9.571658,9.571713,0.000054,9.571658,9.571713,0.000054,0.000054,0.000054,0.000054,0.000000,
InitTime,1,18867.924528,0.000053,4.102002,4.102055,0.000053,4.102002,4.102055,0.000053,0.000053,0.000053,0.000053,0.000000,
MasterEQSubmixDefault,1,19120.458891,0.000052,5.633937,5.633989,0.000052,5.633937,5.633989,0.000052,0.000052,0.000052,0.000052,0.000000,
ObjectNameFixup,436,179.300874,0.000052,3.405026,3.405026,0.000000,5.836693,5.836693,0.000000,0.000000,0.000001,0.000000,0.000000,
ClientSetHUD,1,19455.252918,0.000051,5.712551,5.712602,0.000051,5.712551,5.712602,0.000051,0.000051,0.000051,0.000051,0.000000,
FCookedAssetRegistryPreloader::DelayedInitialize,1,19493.177388,0.000051,0.436570,0.436622,0.000051,0.436570,0.436622,0.000051,0.000051,0.000051,0.000051,0.000000,
World,2,42.368932,0.000051,5.658248,5.658263,0.000016,5.705417,5.705452,0.000036,0.000016,0.000036,0.000026,0.000014,
Scalability::LoadState,1,19569.471624,0.000051,2.017937,2.017989,0.000051,2.017937,2.017989,0.000051,0.000051,0.000051,0.000051,0.000000,
CustomizableSkeletalComponentPrivate,2,10070.493454,0.000051,3.684714,3.684746,0.000032,3.684893,3.684912,0.000019,0.000019,0.000032,0.000025,0.000009,
FMaterialShaderMapId_Serialize,30,37.751805,0.000050,3.432399,3.432400,0.000001,4.227061,4.227063,0.000002,0.000000,0.000004,0.000002,0.000001,
LevelSequenceBurnInOptions,2,19.938490,0.000050,3.563019,3.563039,0.000020,3.663298,3.663328,0.000030,0.000020,0.000030,0.000025,0.000007,
LaunchSetGameName,1,20202.020202,0.000050,0.322436,0.322486,0.000050,0.322436,0.322486,0.000050,0.000050,0.000050,0.000050,0.000000,
Hair_Coverage,1,20576.131687,0.000049,5.836890,5.836939,0.000049,5.836890,5.836939,0.000049,0.000049,0.000049,0.000049,0.000000,
SSS::InitSeparatedDiffuse,191,65.563601,0.000048,5.849429,5.849429,0.000000,8.762631,8.762631,0.000000,0.000000,0.000002,0.000000,0.000000,
NiagaraComponent,7,3.254355,0.000048,3.564925,3.564929,0.000003,5.715888,5.715889,0.000002,0.000002,0.000031,0.000007,0.000011,
GameViewportClient,1,21052.631579,0.000047,5.666718,5.666765,0.000047,5.666718,5.666765,0.000047,0.000047,0.000047,0.000047,0.000000,
ULevelInstanceSubsystem::UpdateStreamingState,191,63.741033,0.000047,5.727187,5.727187,0.000000,8.723687,8.723687,0.000000,0.000000,0.000001,0.000000,0.000000,
FNodeClassRegistry::RegisterNodeInternal [External_UE.ITD Panner_1.0 ],1,21459.227468,0.000047,3.899150,3.899197,0.000047,3.899150,3.899197,0.000047,0.000047,0.000047,0.000047,0.000000,
FTexturePlatformData::TryLoadMips,38,15.627357,0.000046,3.405278,3.405280,0.000003,5.836910,5.836911,0.000001,0.000000,0.000004,0.000001,0.000001,
OptimusNodePin,138,28073.887216,0.000046,5.669202,5.669204,0.000001,5.674118,5.674118,0.000000,0.000000,0.000001,0.000000,0.000000,
BroadCastPostGarbageCollectConditionalBeginDestroy,3,0.792732,0.000046,5.699034,5.699043,0.000009,9.483382,9.483414,0.000032,0.000005,0.000032,0.000015,0.000015,
DeferredFinalizeMeshDrawCommands,1,21739.130435,0.000046,5.839470,5.839516,0.000046,5.839470,5.839516,0.000046,0.000046,0.000046,0.000046,0.000000,
UActorComponent::OnRegister,47,14.708484,0.000045,5.665531,5.665534,0.000003,8.860964,8.860966,0.000001,0.000000,0.000006,0.000001,0.000001,
SortActorsHierarchy,2,45.635844,0.000045,5.666418,5.666455,0.000038,5.710236,5.710243,0.000007,0.000007,0.000038,0.000022,0.000022,
FPrimitiveSceneInfo_AddToScene_BoostAlwaysVisibleProxyPSOs,191,65.388380,0.000043,5.838359,5.838359,0.000000,8.759367,8.759367,0.000000,0.000000,0.000000,0.000000,0.000000,
BroadcastPostGarbageCollect,1,23310.023310,0.000043,5.702004,5.702047,0.000043,5.702004,5.702047,0.000043,0.000043,0.000043,0.000043,0.000000,
PreInitHMDDevice(),1,23364.485981,0.000043,2.376837,2.376880,0.000043,2.376837,2.376880,0.000043,0.000043,0.000043,0.000043,0.000000,
